,买家,评价内容,图片,时间,客服回复,商品抬头,价格,追加评论,追加评论时间
0,tb67676208,跑步机很高大上！送货上门。 还给安装好了。 非常满意的。 值得拥有！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01FrkYfn2HAQfuVc4Kt_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN016MnXms2HAQg10cMZq_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01l26RpH2HAQg1hZb00_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01DGu4rx2HAQg2gvhrT_!!0-rate.jpg_400x400.jpg""]",[2019-04-18 13:48:44],[解释] 日益累积的努力终能被看到，脱颖而出也并不是没有理由，KGC好产品、好服务，经得起时间考验，任何问题交给我们，定不负所望！谢谢亲爱的一直以来支持和信任，祝您生活愉快~~,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,shanluqi1993,刚刚收到货，还没体验，先好评。后续再追评,[],[2019-04-18 13:06:32],[解释] 您每次的好评都让我们万分期待，也是对我们最大的鼓励，我们一定加倍努力，让你买的开心，用的放心，生活更添舒心。感谢您一如既往对KGC的支持，不论何时，我们都会陪伴在您的身边，为服务做好120分的准备与努力，祝亲爱的生活愉快，健康好运。,【来电价】KGC/卡杰诗迷你智能小按摩椅家用新款小型全自动电动按摩沙发椅,11800.0,,
0,sun0291,想买按摩椅很久了，期间做了很多的功课，比较了几个品牌，同等价位的，这款卡杰诗星月的性价比是比较高的，所以就选择买这款了。店家发货快，物流也很给力，非常有耐心。也让我能安心使用按摩椅了，晚上回家按上一会，确实很舒服，缓解疲劳，在此感谢诚信的卖家，高端大气上档次，性价比高，占地小，电机声音小，按摩力度合适，很舒服，支持手机APP控制，非常好用。客服糖糖的售后服务非常贴心，谢谢！物流师傅很负责，东西很重，外包装大，上楼一点一点移，真是难为他们了，师傅辛苦啦!谢谢！,[],[2019-04-18 10:48:02],[解释] 品一首优美的诗，品一杯清香的茶，聆听一首婉转悠扬的歌曲。才发现：生活需要创造。把心放归生活，将身体交付给“按摩大师”，一切是那么美好。KGC关注您，更关爱您的健康，祝您生活愉快~~,KGC/卡杰诗星月按摩椅家用全自动全身揉捏太空舱多功能电动沙发椅,52800.0,,
0,兵兵621779, 使用了几天再做评价，这样比较有说服力，新品预售时候入的，之前一直想买按摩椅，对比了好多牌子，在朋友家试过其他牌子的，但价格很贵，在网上偶然发现kgc这个牌子的按摩椅，各方面进行了对比，本人觉得还是kgc性价比更高些。之前想入手kgc的星月，听客服说有新品就决定等等，虽然是比星月又贵了一些，但功能上的提升也是显而易见的。与老婆反复讨论后还是决定跳一跳，一步到位。比如这个空间就更大，我180斤坐进去也很舒适，特别是手臂这里的气囊，分三段真的很细致，舒适度提升了很多。腿部也是很舒服，侧面腿肚全部有按摩到，总之价位虽然高一点，但舒适度上去了几个档次，而且比比一些其他牌子，性价比可以说是很高了。,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01quMrjr1vbWYpe2tCB_!!0-rate.jpg_400x400.jpg""]",[2019-04-17 18:58:14],[解释] 非常感谢亲的选择与认可，有您的陪伴，相信KGC会越走越远。按摩椅选择进口智能双核芯片，自主研发全新Alpha机芯，全“芯力作，达到双重境界，使按摩椅高速运行，高效反应，让您”飞“一般的体验。好的产品更需要亲的细心呵护，按摩椅休息时请及时关闭电源，让按摩椅睡个好觉哦~~,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,美男丶啊,按摩椅功能挺多的，按摩也挺舒服的！师傅上门安装！很好！,[],[2019-04-17 16:57:30],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,me_0715,此用户没有填写评价。,[],[2019-04-17 15:11:23],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,a1或许,不错 很舒服,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01eMFx961eYupwy9sGw_!!0-rate.jpg_400x400.jpg""]",[2019-04-17 11:34:09],[解释] 我们会以百分百的质量，百分百的态度，让亲爱的感受最贴心的购物体验。以超一流的性价比回馈亲爱的关爱和支持。愿亲幸福快乐每一天！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,王呦呦呦呦,外形现代大气，功能选择较多，功能齐全，按摩力道十足，是我喜欢的。按了之后全身舒服很多， 每天在家按摩半小时很方便,[],[2019-04-17 11:16:33],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,[追加评论] 宝贝用了一段时间了，按摩用着的确挺舒服的，效果非常好！ 真的很满意！,[确认收货后 7 天追加评论]
0,daixiaoqing961030,按摩椅舒服，高端大气。我老公天天坐在按摩椅上按摩。以前后背经常腰酸背痛。自从用了按摩椅，腰酸背痛已经不痛了，缓解了很多，而且客服服务页非常的好，值得表扬。,[],[2019-04-17 11:15:06],[解释] 感谢亲亲的及时评价，看到您给予我们如此高的评价，说明已经得到您的肯定，这是我们最欣慰的事，我们会用精良的品质和方便优质的售后服务来感谢亲对我们KGC的喜爱和信任。祝您生活愉快,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,wx2339805,此用户没有填写评价。,[],[2019-04-17 10:24:49],,【来电价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,bln18620923246,虽然物流有点插曲 客服也马上帮忙联系 但是按摩椅很赞 参考几个品牌 这个性价比还是很高的 值得买,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01e5ndLF2FrMZWi7acY_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN0188kfaY2FrMZXpdl6B_!!0-rate.jpg_400x400.jpg""]",[2019-04-17 00:07:22],[解释] 亲爱的简单的话语，入心的是欣喜，是吉言，是执着难免。是您让kgc在前进的道路上一往无前的动力，您的好评赐予KGC无限的正能量，KGC会不断的改进自己，完善自己，带给亲们更好的服务品质和更好的产品(*^__^*),KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 刚买的时候问会不会有有活动了 客服说没有 买的时候9000. 接下来就开始半价促销 买回来不到一个月用了零重力就开始卡顿 安排师傅上门维修说少润滑油 加了润滑油不到半个月又卡顿 现在退也退不了了 真怀疑他们家评论都是刷的 大家谨慎,[确认收货后 58 天追加评论]
0,明甜你来到了,此用户没有填写评价。,[],[2019-04-16 19:29:56],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,shengda196932,宝贝真的挺好，小巧，功能多，送货服务好。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN011jDOvD1g2W38y0bs2_!!0-rate.jpg_400x400.jpg""]",[2019-04-16 09:45:35],[解释] 我们会以百分百的质量，百分百的态度，让亲爱的感受最贴心的购物体验。以超一流的性价比回馈亲爱的关爱和支持。愿亲幸福快乐每一天！,KGC/卡杰诗迷你智能小按摩椅家用新款小型全自动电动按摩沙发椅,11800.0,,
0,蒋志伟820,按摩椅给力，客服也很好，很有耐心，特别的诗诗和售后糖糖！,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01pKpyIW1aYgAP2kAc6_!!0-rate.jpg_400x400.jpg""]",[2019-04-16 05:15:43],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,殷民民0605,按摩椅真的很好，按摩力度到位，可以调节。安装师傅服务态度特别好，对产品功能介绍很全面。客服也很好，秒回消息。大品牌值得信赖。,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01noUWAU1NmKyTZU1Of_!!0-rate.jpg_400x400.jpg""]",[2019-04-15 22:59:55],[解释] 静谧的夜晚，置身于星河中，闭上眼睛，远离世俗繁杂，此刻静享好眠。相信亲的选择，KGC定不负您。祝您生活愉快！,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,静子就是我,此用户没有填写评价。,[],[2019-04-15 21:31:53],,【来电价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,zhouyoutcwd,还是很不错的，很舒服,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01aJ0nAJ1NSdwaN5rjh_!!0-rate.jpg_400x400.jpg""]",[2019-04-15 19:03:24],[解释] 当您轻轻的敲下对我们支持的话语时，咱们的每个客服心中都有万分的感动，更多的想法则是“要做的更加好，让亲买的放心，服务到心，让亲用的更开心”，亲亲有任何疑问，欢迎咨询咱家客服哦~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,[追加评论] 忘了表扬诗诗美女了,[确认收货后 0 天追加评论]
0,angelina840611,非常满意，没想到第二天就到了，安装师傅很敬业，帮忙安装调试好还教我们怎么使用，讲解保养知识，走的时候帮忙带走了垃圾，真的很赞！按摩椅也不错，模式多，平板操控的，感觉很先进，按的舒服，好评！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01BqWwSB1sFakILVkhx_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01TH2euj1sFakJSeEBU_!!0-rate.jpg_400x400.jpg""]",[2019-04-15 18:40:02],[解释] 茫茫淘海中，一次点击，一句问候，让您我相遇。这似乎是命中注定，又或是冥冥之中。亲选购的这款按摩器功能强大，颇受广大群众喜爱。除自动检测体形之外，一键前滑至零重力状态。即使处于静止按摩状态，也可享受悬浮感，使全身沉浸放松。~衷心感谢亲的选择，祝您生活愉快，健康好运！,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,may0633,真的太舒服了！很满意！物流也快！买之前了解了很多牌子，也试过很多，最终选择了KGC新上的这款，体验很好，服务也不错，不用担心售后！ 推荐购买！,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01VEScDO1msAPURQXzh_!!0-rate.jpg_400x400.jpg""]",[2019-04-15 14:42:37],[解释] 千里之行始于足下。此款按摩椅三排足底滚轮，88颗滚珠顶揉，覆盖足底穴位，足部气囊多点式循环充放气，释压双足，恢复活力为您时刻守护。祝亲生活愉快！,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,lilyzz1216,一直想给妈妈买一台按摩椅，咨询了很久，终于在客服的指导下选择了这款。非常赞非常好！按摩舒适，外观大气，爸妈用起来满满的幸福感！自己也亲自体验了，感觉特别好！物有所值！感谢店家送的礼品也很实用！,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01mIAa8m2LuvLTwHu7U_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01o5CHey2LuvLVsT253_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01We94dE2LuvLVsUycH_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01SWFUxq2LuvLWATgNf_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN0158snaw2LuvLWYofXQ_!!0-rate.jpg_400x400.jpg""]",[2019-04-15 14:02:54],[解释] 亲的句句好评，时刻激励着KGC全体人员朝着更高水准的服务进发。亲爱的选购的KGC这款按摩椅功能多样，模式丰富，相信会给亲带来更舒适专业的按摩体验。KGC值得您信赖，服务电话400-676-0010全天在线，真正的售后无忧！记得关注和收藏店铺，把爱和健康分享给小伙伴哦~,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,vivilee13,此用户没有填写评价。,[],[2019-04-15 13:55:08],,【家装价】KGC/卡杰诗眼部按摩仪护眼仪眼睛按摩器热敷视力恢复仪眼部按摩器,1680.0,,
0,那年刚满十八岁,非常满意这家店的真诚和耐心服务！对顾客认真负责！积极主动解决所有问题！不负我若干次地回头！谢谢！我将还会推荐更多的朋友以及亲人光临！,[],[2019-04-15 13:43:07],[解释] 日益累积的努力终能被看到，脱颖而出也并不是没有理由，KGC好产品、好服务，经得起时间考验，任何问题交给我们，定不负所望！谢谢亲爱的一直以来支持和信任，祝您生活愉快~~,KGC/卡杰诗跑步机家用健身器材多功能电动折叠静音智能跑步机女性,10800.0,,
0,三兔爹,送货很快，刚刚试了一下，按摩效果蛮好的，很不错。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01ii85gk1UoM1tGIDCr_!!0-rate.jpg_400x400.jpg""]",[2019-04-15 11:50:30],[解释] 更专业的服务只为给亲带来更好的消费体验！在使用中有任何问题可随时咨询在线客服，也可拨打售后电话4006760010！平日请留意按摩椅的保养哦！ 在不使用的时间里，记得拔掉电源开关，这样能延长按摩椅寿命哦。祝您生活愉快，健康常伴！,【来电价】KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,jzq115,此用户没有填写评价。,[],[2019-04-15 11:17:00],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,yy小庄,此用户没有填写评价。,[],[2019-04-15 10:50:07],,KGC/卡杰诗迷你智能小按摩椅家用新款小型全自动电动按摩沙发椅,11800.0,,
0,sunzhenxing0811,不错，很满意,[],[2019-04-14 21:46:27],[解释] 谢谢亲的选择和支持，我们关注每一位用户的购买与使用体验，珍惜买家的每一份反馈，使用过程中有任何问题都可以随时召唤在线客服！亲亲的建议被采纳后，我们会有精美小礼品相送哦~~~~,KGC/卡杰诗星月按摩椅家用全自动全身揉捏太空舱多功能电动沙发椅,52800.0,,
0,因向日葵之名99,东西收到马上装好试跑了，特别满意。 快递师傅超好的，还帮我送到楼上,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01qeDmi41lBk6ghcx0w_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01jUfmxS1lBk6ioVZDj_!!0-rate.jpg_400x400.jpg""]",[2019-04-14 14:52:49],[解释] 谢谢亲的选择，您的肯定既是鼓励和支持也是鞭策和动力，KGC的每一位小伙伴会一如既往的用心工作，以最真挚的诚意接待每一位客户，为大家提供全面，细致，贴心的服务；KGC值得您信赖，服务电话400-676-0010全天在线，真正的售后无忧！记得关注和收藏店铺，把爱和健康分享给小伙伴哦~,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
